"CYR_Keyfield","Date","CYR","Season","Month","JDay","Time","Site","area_sampled","num","den","temp","DO","pH","sal","prop_sg","ave_tt","ave_hw","sed_depth","water_depth","bottom_canopy","fCYR","fSeason","fSite","DateTime","Time2","DoY","ToD"
"C-2017-3-13-12","2017-03-13",2017,"DRY",3,4425,"1899-12-31 11:56:00",12,3,0,0,24.8,4.67,7.87,31.58,0.285454545454545,0,15.7,30,130,NA,"2017","DRY","12",1899-12-31 11:56:00,"11:56",365,11.9333333333333
"C-2017-3-13-13","2017-03-13",2017,"DRY",3,4425,"1899-12-31 11:32:00",13,3,1,0.333333333333333,24.6,4.81,7.89,30.6,0.00883977900552486,0.2,0.6,45,100,NA,"2017","DRY","13",1899-12-31 11:32:00,"11:32",365,11.5333333333333
"C-2017-3-13-14","2017-03-13",2017,"DRY",3,4425,"1899-12-31 10:23:00",14,3,0,0,24.2,3.14,7.78,28.98,0.00227272727272727,0.1,0.1,7,98,NA,"2017","DRY","14",1899-12-31 10:23:00,"10:23",365,10.3833333333333
"C-2017-3-13-15","2017-03-13",2017,"DRY",3,4425,"1899-12-31 09:46:00",15,3,0,0,23.9,3.96,7.93,27.29,0.174074074074074,11.5,2.6,40,115,NA,"2017","DRY","15",1899-12-31 09:46:00,"09:46",365,9.76666666666667
"C-2017-3-13-16","2017-03-13",2017,"DRY",3,4425,"1899-12-31 09:12:00",16,3,0,0,24,4.29,7.98,26.074,0.338095238095238,7.1,0,0,75,-1783,"2017","DRY","16",1899-12-31 09:12:00,"09:12",365,9.2
"C-2017-3-13-17","2017-03-13",2017,"DRY",3,4425,"1899-12-31 08:16:00",17,3,2,0.666666666666667,23.8,3.42,7.89,21.98,0.325,28.5,0.1,37,78,NA,"2017","DRY","17",1899-12-31 08:16:00,"08:16",365,8.26666666666667
"C-2017-3-13-9","2017-03-13",2017,"DRY",3,4425,"1899-12-31 14:09:00",9,3,0,0,26,6.6,7.91,33.48,0.0740740740740741,6,0,12,70,NA,"2017","DRY","9",1899-12-31 14:09:00,"14:09",365,14.15
"C-2017-3-14-1","2017-03-14",2017,"DRY",3,4426,"1899-12-31 14:00:00",1,3,0,0,25.8,7.14,8.11,33.2,0.62,4.1,17.6,60,80,NA,"2017","DRY","1",1899-12-31 14:00:00,"14:00",365,14
"C-2017-3-14-2","2017-03-14",2017,"DRY",3,4426,"1899-12-31 13:11:00",2,3,0,0,25.8,5.76,8.11,32.09,0.60377358490566,0,16,20,105,NA,"2017","DRY","2",1899-12-31 13:11:00,"13:11",365,13.1833333333333
"C-2017-3-14-3","2017-03-14",2017,"DRY",3,4426,"1899-12-31 12:23:00",3,3,0,0,25.8,6.14,8.15,33.01,0.622535211267606,0.2,44,65,85,NA,"2017","DRY","3",1899-12-31 12:23:00,"12:23",365,12.3833333333333
"C-2017-3-14-4","2017-03-14",2017,"DRY",3,4426,"1899-12-31 11:52:00",4,3,0,0,25.2,5.66,8.09,32.62,0.202453987730061,0,16.5,0,80,NA,"2017","DRY","4",1899-12-31 11:52:00,"11:52",365,11.8666666666667
"C-2017-3-14-5","2017-03-14",2017,"DRY",3,4426,"1899-12-31 11:22:00",5,3,0,0,25.6,5.7,8.12,32.16,0.379245283018868,0,20.1,19,95,NA,"2017","DRY","5",1899-12-31 11:22:00,"11:22",365,11.3666666666667
"C-2017-3-14-6","2017-03-14",2017,"DRY",3,4426,"1899-12-31 10:24:00",6,3,0,0,24.8,3.93,8.01,30.1,0.360759493670886,0,28.5,40,80,NA,"2017","DRY","6",1899-12-31 10:24:00,"10:24",365,10.4
"C-2017-3-14-7","2017-03-14",2017,"DRY",3,4426,"1899-12-31 09:37:00",7,3,1,0.333333333333333,25,2.85,7.86,30.402,0.440993788819876,12,23.5,35,70,NA,"2017","DRY","7",1899-12-31 09:37:00,"09:37",365,9.61666666666667
"C-2017-3-14-8","2017-03-14",2017,"DRY",3,4426,"1899-12-31 08:19:00",8,3,0,0,23.6,3.32,7.76,25.7,0.107692307692308,6.1,3,0,48,NA,"2017","DRY","8",1899-12-31 08:19:00,"08:19",365,8.31666666666667
"C-2018-2-26-41","2018-02-26",2018,"DRY",2,4775,"1899-12-31 10:21:00",41,3,0,0,25.8,10.2,7.96,25.37,0.485714285714286,41,1.5,73,43,1811,"2018","DRY","41",1899-12-31 10:21:00,"10:21",365,10.35
"C-2018-2-26-42","2018-02-26",2018,"DRY",2,4775,"1899-12-31 09:35:00",42,3,0,0,24.5,6.8,7.71,29.26,0.0823529411764706,6.5,0.5,27,53,158.4,"2018","DRY","42",1899-12-31 09:35:00,"09:35",365,9.58333333333333
"C-2018-2-26-47","2018-02-26",2018,"DRY",2,4775,"1899-12-31 08:01:00",47,3,1,0.333333333333333,24.1,5,7.35,32.12,0.414201183431953,35,0,25,65,240.9,"2018","DRY","47",1899-12-31 08:01:00,"08:01",365,8.01666666666667
"C-2018-2-27-38","2018-02-27",2018,"DRY",2,4776,"1899-12-31 11:10:00",38,3,0,0,28.5,6.6,8.12,27.46,0.586206896551724,0,8.5,61,55,1656.1,"2018","DRY","38",1899-12-31 11:10:00,"11:10",365,11.1666666666667
"C-2018-2-27-39","2018-02-27",2018,"DRY",2,4776,"1899-12-31 10:33:00",39,3,0,0,27.3,5.5,8.08,28.7,0.36875,1.1,16.6,55,90,1323.7,"2018","DRY","39",1899-12-31 10:33:00,"10:33",365,10.55
"C-2018-2-27-40","2018-02-27",2018,"DRY",2,4776,"1899-12-31 09:47:00",40,3,3,1,27.1,5.3,8.04,32.13,0.298958333333333,24.5,4.2,46,81,1390.9,"2018","DRY","40",1899-12-31 09:47:00,"09:47",365,9.78333333333333
"C-2018-2-27-43","2018-02-27",2018,"DRY",2,4776,"1899-12-31 09:07:00",43,3,1,0.333333333333333,25.6,5.2,8,32.65,0.0815217391304348,7.5,0,80,80,941.6,"2018","DRY","43",1899-12-31 09:07:00,"09:07",365,9.11666666666667
"C-2018-2-27-44","2018-02-27",2018,"DRY",2,4776,"1899-12-31 08:32:00",44,3,3,1,25.7,4.5,7.95,33.58,0.24406779661017,15,6.6,105,65,859.4,"2018","DRY","44",1899-12-31 08:32:00,"08:32",365,8.53333333333333
"C-2018-2-27-45","2018-02-27",2018,"DRY",2,4776,"1899-12-31 07:54:00",45,3,0,0,24.2,4,7.9,32.4,0.0619565217391304,3.7,2,36,75,536.1,"2018","DRY","45",1899-12-31 07:54:00,"07:54",365,7.9
"C-2018-2-27-46","2018-02-27",2018,"DRY",2,4776,"1899-12-31 07:15:00",46,3,0,0,24.7,2.7,7.79,33.36,0.13768115942029,9.5,0,4,45,238.3,"2018","DRY","46",1899-12-31 07:15:00,"07:15",365,7.25
"C-2018-2-28-28","2018-02-28",2018,"DRY",2,4777,"1899-12-31 13:22:00",28,3,0,0,26.7,8.6,8.32,14.86,0.8,11.5,24.5,33,57,1570,"2018","DRY","28",1899-12-31 13:22:00,"13:22",365,13.3666666666667
"C-2018-2-28-29","2018-02-28",2018,"DRY",2,4777,"1899-12-31 12:46:00",29,3,0,0,26.2,7.7,8.28,15.12,0.596491228070175,3.5,13.5,21,71,1552,"2018","DRY","29",1899-12-31 12:46:00,"12:46",365,12.7666666666667
"C-2018-2-28-30","2018-02-28",2018,"DRY",2,4777,"1899-12-31 12:11:00",30,3,0,0,25.8,7.2,8.28,15.33,0.684210526315789,25.5,7,26,76,1454,"2018","DRY","30",1899-12-31 12:11:00,"12:11",365,12.1833333333333
"C-2018-2-28-31","2018-02-28",2018,"DRY",2,4777,"1899-12-31 11:21:00",31,3,0,0,25.4,6.1,8.24,16.24,0.323076923076923,0.5,3.7,37,80,250,"2018","DRY","31",1899-12-31 11:21:00,"11:21",365,11.35
"C-2018-2-28-32","2018-02-28",2018,"DRY",2,4777,"1899-12-31 10:47:00",32,3,0,0,24.8,5.3,8.23,17.55,0.796610169491525,0,23.5,7,96,160,"2018","DRY","32",1899-12-31 10:47:00,"10:47",365,10.7833333333333
"C-2018-2-28-33","2018-02-28",2018,"DRY",2,4777,"1899-12-31 10:06:00",33,3,0,0,25.4,6.2,8.21,20.16,0.813186813186813,6.5,30.5,28,95,1017,"2018","DRY","33",1899-12-31 10:06:00,"10:06",365,10.1
"C-2018-2-28-34","2018-02-28",2018,"DRY",2,4777,"1899-12-31 09:38:00",34,3,0,0,25.7,5.5,8.18,20.07,0.583333333333333,3.5,10.5,40,106,980,"2018","DRY","34",1899-12-31 09:38:00,"09:38",365,9.63333333333333
"C-2018-2-28-35","2018-02-28",2018,"DRY",2,4777,"1899-12-31 09:02:00",35,3,0,0,24.9,5.6,8.16,20.4,0.386666666666667,0,11.6,40,101,771,"2018","DRY","35",1899-12-31 09:02:00,"09:02",365,9.03333333333333
"C-2018-2-28-36","2018-02-28",2018,"DRY",2,4777,"1899-12-31 08:34:00",36,3,0,0,24.6,5,8.13,20.77,0.484375,1.5,14,35,98,499,"2018","DRY","36",1899-12-31 08:34:00,"08:34",365,8.56666666666667
"C-2018-2-28-37","2018-02-28",2018,"DRY",2,4777,"1899-12-31 07:40:00",37,3,0,0,24.8,4,8.04,21.77,0.624,13.5,25.5,47,76,298,"2018","DRY","37",1899-12-31 07:40:00,"07:40",365,7.66666666666667
"C-2018-3-1-18","2018-03-01",2018,"DRY",3,4778,"1899-12-31 12:45:00",18,3,4,1.33333333333333,25.8,9.4,8.23,15.67,0.614814814814815,0,41.5,2,57,1654.5,"2018","DRY","18",1899-12-31 12:45:00,"12:45",365,12.75
"C-2018-3-1-19","2018-03-01",2018,"DRY",3,4778,"1899-12-31 12:04:00",19,3,1,0.333333333333333,26.1,8.4,8.29,13.48,0.423611111111111,0,30.5,13,76,1243.7,"2018","DRY","19",1899-12-31 12:04:00,"12:04",365,12.0666666666667
"C-2018-3-1-20","2018-03-01",2018,"DRY",3,4778,"1899-12-31 11:30:00",20,3,0,0,25.5,8.1,8.19,16.56,0.714285714285714,0,17.5,18,103,1173,"2018","DRY","20",1899-12-31 11:30:00,"11:30",365,11.5
"C-2018-3-1-21","2018-03-01",2018,"DRY",3,4778,"1899-12-31 10:54:00",21,3,0,0,25.7,7.6,8.2,13.05,0.337349397590361,0,14,32,91,1261.4,"2018","DRY","21",1899-12-31 10:54:00,"10:54",365,10.9
"C-2018-3-1-22","2018-03-01",2018,"DRY",3,4778,"1899-12-31 10:15:00",22,3,0,0,25.2,7.2,8.18,12.98,0.130177514792899,0,11,15,102,1259,"2018","DRY","22",1899-12-31 10:15:00,"10:15",365,10.25
"C-2018-3-1-23","2018-03-01",2018,"DRY",3,4778,"1899-12-31 09:42:00",23,3,0,0,24.8,6.9,8.16,11.69,0.305960264900662,1.6,21.5,66,102,679.1,"2018","DRY","23",1899-12-31 09:42:00,"09:42",365,9.7
"C-2018-3-1-24","2018-03-01",2018,"DRY",3,4778,"1899-12-31 09:12:00",24,3,0,0,24.5,6.7,8.12,11.76,0.354248366013072,0.1,27,50,103,622.2,"2018","DRY","24",1899-12-31 09:12:00,"09:12",365,9.2
"C-2018-3-1-25","2018-03-01",2018,"DRY",3,4778,"1899-12-31 08:42:00",25,3,0,0,24,5.9,8.11,11.36,0.423728813559322,1.5,23.5,58,83,520.7,"2018","DRY","25",1899-12-31 08:42:00,"08:42",365,8.7
"C-2018-3-1-26","2018-03-01",2018,"DRY",3,4778,"1899-12-31 08:03:00",26,3,0,0,24.6,6.1,8.05,15.49,0.476510067114094,16,19.5,54,84,487.3,"2018","DRY","26",1899-12-31 08:03:00,"08:03",365,8.05
"C-2018-3-1-27","2018-03-01",2018,"DRY",3,4778,"1899-12-31 07:26:00",27,3,0,0,24.3,5.3,7.95,15.14,0.311475409836066,13.5,15,52,64,183.41,"2018","DRY","27",1899-12-31 07:26:00,"07:26",365,7.43333333333333
"C-2018-3-2-10","2018-03-02",2018,"DRY",3,4779,"1899-12-31 12:25:00",10,3,0,0,25.8,5.3,8.13,29.13,0.376344086021505,34,1,29,73,1306,"2018","DRY","10",1899-12-31 12:25:00,"12:25",365,12.4166666666667
"C-2018-3-2-11","2018-03-02",2018,"DRY",3,4779,"1899-12-31 11:57:00",11,3,0,0,25.8,5.3,8.18,28.95,0.213197969543147,16,5,61,74,1212.2,"2018","DRY","11",1899-12-31 11:57:00,"11:57",365,11.95
"C-2018-3-2-12","2018-03-02",2018,"DRY",3,4779,"1899-12-31 10:42:00",12,3,0,0,25.3,5.4,8.15,28.33,0.188311688311688,0,14.5,35,110,1030.5,"2018","DRY","12",1899-12-31 10:42:00,"10:42",365,10.7
"C-2018-3-2-13","2018-03-02",2018,"DRY",3,4779,"1899-12-31 10:14:00",13,3,0,0,25,5.1,8.16,27.94,0.117766497461929,11.6,0,30,90,964.7,"2018","DRY","13",1899-12-31 10:14:00,"10:14",365,10.2333333333333
"C-2018-3-2-14","2018-03-02",2018,"DRY",3,4779,"1899-12-31 09:08:00",14,3,0,0,24.7,5.9,8.08,26.36,0.152284263959391,12,3,34,106,754,"2018","DRY","14",1899-12-31 09:08:00,"09:08",365,9.13333333333333
"C-2018-3-2-15","2018-03-02",2018,"DRY",3,4779,"1899-12-31 08:34:00",15,3,0,0,24.8,4.9,8.02,25.2,0.107070707070707,10.6,0,60,98,639.9,"2018","DRY","15",1899-12-31 08:34:00,"08:34",365,8.56666666666667
"C-2018-3-2-16","2018-03-02",2018,"DRY",3,4779,"1899-12-31 07:56:00",16,3,0,0,24.6,5.4,8.06,22.6,0.824120603015075,70.5,11.5,39,91,373.2,"2018","DRY","16",1899-12-31 07:56:00,"07:56",365,7.93333333333333
"C-2018-3-2-17","2018-03-02",2018,"DRY",3,4779,"1899-12-31 07:11:00",17,3,0,0,24.7,5.2,8,21.29,0.661616161616162,65.5,0,51,70,42.39,"2018","DRY","17",1899-12-31 07:11:00,"07:11",365,7.18333333333333
"C-2018-3-2-9","2018-03-02",2018,"DRY",3,4779,"1899-12-31 12:57:00",9,3,0,0,26.9,7.8,8.2,29.05,0.160804020100503,15.5,0.5,30,53,704.5,"2018","DRY","9",1899-12-31 12:57:00,"12:57",365,12.95
"C-2018-3-3-1","2018-03-03",2018,"DRY",3,4780,"1899-12-31 13:22:00",1,3,0,0,26,7.7,8.14,30.88,0.571428571428571,12.5,13.5,74,71,1596.6,"2018","DRY","1",1899-12-31 13:22:00,"13:22",365,13.3666666666667
"C-2018-3-3-2","2018-03-03",2018,"DRY",3,4780,"1899-12-31 12:38:00",2,3,0,0,24.5,5.5,8.16,29.77,0.624489795918367,0,15.3,38,90,1450.9,"2018","DRY","2",1899-12-31 12:38:00,"12:38",365,12.6333333333333
"C-2018-3-3-3","2018-03-03",2018,"DRY",3,4780,"1899-12-31 11:55:00",3,3,0,0,25.5,7.2,8.25,30.66,0.280412371134021,1.6,12,61,79,1581.2,"2018","DRY","3",1899-12-31 11:55:00,"11:55",365,11.9166666666667
"C-2018-3-3-4","2018-03-03",2018,"DRY",3,4780,"1899-12-31 11:22:00",4,3,0,0,24.8,7.5,8.21,30.67,0.463212435233161,1.7,43,9,100,1400,"2018","DRY","4",1899-12-31 11:22:00,"11:22",365,11.3666666666667
"C-2018-3-3-5","2018-03-03",2018,"DRY",3,4780,"1899-12-31 10:52:00",5,3,0,0,25.1,6.1,8.19,30.31,0.904458598726115,0,71,25,105,943,"2018","DRY","5",1899-12-31 10:52:00,"10:52",365,10.8666666666667
"C-2018-3-3-6","2018-03-03",2018,"DRY",3,4780,"1899-12-31 09:52:00",6,3,0,0,24.2,4.9,8.15,29.94,0.673575129533679,0,13,47,90,1323.2,"2018","DRY","6",1899-12-31 09:52:00,"09:52",365,9.86666666666667
"C-2018-3-3-7","2018-03-03",2018,"DRY",3,4780,"1899-12-31 09:17:00",7,3,0,0,23.4,5.5,8.15,29.36,0.580327868852459,12.6,40.5,39,85,904,"2018","DRY","7",1899-12-31 09:17:00,"09:17",365,9.28333333333333
"C-2018-3-3-8","2018-03-03",2018,"DRY",3,4780,"1899-12-31 08:45:00",8,3,0,0,22.5,5.9,8.08,29.39,0.213986013986014,6.5,8.8,6,68,673.7,"2018","DRY","8",1899-12-31 08:45:00,"08:45",365,8.75
"C-2018-9-10-10","2018-09-10",2018,"WET",9,4971,"1899-12-31 13:31:00",10,3,1,0.333333333333333,27.9,2.95,7.69,14.69,0.355339805825243,16.6,1.7,21,86,184,"2018","WET","10",1899-12-31 13:31:00,"13:31",365,13.5166666666667
"C-2018-9-10-11","2018-09-10",2018,"WET",9,4971,"1899-12-31 13:07:00",11,3,0,0,28.2,3.09,7.8,14.99,0.652173913043478,52.5,0,17,88,166,"2018","WET","11",1899-12-31 13:07:00,"13:07",365,13.1166666666667
"C-2018-9-10-12","2018-09-10",2018,"WET",9,4971,"1899-12-31 11:51:00",12,3,0,0,28.2,3.08,7.72,13.72,0.613793103448276,7,37.5,2,136,64,"2018","WET","12",1899-12-31 11:51:00,"11:51",365,11.85
"C-2018-9-10-13","2018-09-10",2018,"WET",9,4971,"1899-12-31 11:20:00",13,3,0,0,28.1,3.55,7.76,13.63,0.221782178217822,8.6,2.6,3,152,76,"2018","WET","13",1899-12-31 11:20:00,"11:20",365,11.3333333333333
"C-2018-9-10-14","2018-09-10",2018,"WET",9,4971,"1899-12-31 10:21:00",14,3,0,0,27.7,2.47,7.69,12.72,0.0982658959537572,0.5,8,35,126,73,"2018","WET","14",1899-12-31 10:21:00,"10:21",365,10.35
"C-2018-9-10-15","2018-09-10",2018,"WET",9,4971,"1899-12-31 09:45:00",15,3,0,0,28,3.53,7.69,13.96,0.394545454545455,20.5,1.2,1,102,208,"2018","WET","15",1899-12-31 09:45:00,"09:45",365,9.75
"C-2018-9-10-16","2018-09-10",2018,"WET",9,4971,"1899-12-31 09:18:00",16,3,0,0,28.2,2.95,7.67,14.18,0.720588235294118,45.5,3.5,1,105,212,"2018","WET","16",1899-12-31 09:18:00,"09:18",365,9.3
"C-2018-9-10-17","2018-09-10",2018,"WET",9,4971,"1899-12-31 08:38:00",17,3,0,0,28.3,2.84,7.64,15.27,0.7,55.5,7.5,57,115,145,"2018","WET","17",1899-12-31 08:38:00,"08:38",365,8.63333333333333
"C-2018-9-10-9","2018-09-10",2018,"WET",9,4971,"1899-12-31 14:13:00",9,3,0,0,28.7,3.98,7.79,16.17,0.714102564102564,55.5,0.2,10,66,250,"2018","WET","9",1899-12-31 14:13:00,"14:13",365,14.2166666666667
"C-2018-9-11-1","2018-09-11",2018,"WET",9,4972,"1899-12-31 14:37:00",1,3,0,0,29.8,2.28,7.73,22.7,0.644210526315789,4.6,26,65,94,412,"2018","WET","1",1899-12-31 14:37:00,"14:37",365,14.6166666666667
"C-2018-9-11-2","2018-09-11",2018,"WET",9,4972,"1899-12-31 13:56:00",2,3,0,0,29.3,0.78,7.6,20.59,0,0,0,45,102,256,"2018","WET","2",1899-12-31 13:56:00,"13:56",365,13.9333333333333
"C-2018-9-11-3","2018-09-11",2018,"WET",9,4972,"1899-12-31 13:15:00",3,3,0,0,30,6.02,7.94,22.93,0.376623376623377,0,14.5,23,87,420,"2018","WET","3",1899-12-31 13:15:00,"13:15",365,13.25
"C-2018-9-11-4","2018-09-11",2018,"WET",9,4972,"1899-12-31 12:46:00",4,3,0,0,29.7,4.06,7.88,22.96,0.56,0.6,33,3,100,358,"2018","WET","4",1899-12-31 12:46:00,"12:46",365,12.7666666666667
"C-2018-9-11-5","2018-09-11",2018,"WET",9,4972,"1899-12-31 11:58:00",5,3,0,0,29.7,2.7,7.77,21.98,0,0,0,37,107,458,"2018","WET","5",1899-12-31 11:58:00,"11:58",365,11.9666666666667
"C-2018-9-11-6","2018-09-11",2018,"WET",9,4972,"1899-12-31 10:31:00",6,3,0,0,29.5,1.03,7.77,21,0,0,0,65,92,290,"2018","WET","6",1899-12-31 10:31:00,"10:31",365,10.5166666666667
"C-2018-9-11-7","2018-09-11",2018,"WET",9,4972,"1899-12-31 09:42:00",7,3,0,0,28.2,1.32,7.68,20.42,0,0,0,71,89,245,"2018","WET","7",1899-12-31 09:42:00,"09:42",365,9.7
"C-2018-9-11-8","2018-09-11",2018,"WET",9,4972,"1899-12-31 08:35:00",8,3,0,0,27.5,2.12,7.78,15.47,0.162903225806452,2.1,8,2,65,132,"2018","WET","8",1899-12-31 08:35:00,"08:35",365,8.58333333333333
"C-2018-9-6-36","2018-09-06",2018,"WET",9,4967,"1899-12-31 12:59:00",36,3,5,1.66666666666667,30.1,7.29,7.92,2.79,0.206349206349206,19.5,0,43,63,952.2,"2018","WET","36",1899-12-31 12:59:00,"12:59",365,12.9833333333333
"C-2018-9-6-38","2018-09-06",2018,"WET",9,4967,"1899-12-31 11:48:00",38,3,0,0,28.6,5.89,7.89,1.48,0.59375,0,9.5,47,73,77.3,"2018","WET","38",1899-12-31 11:48:00,"11:48",365,11.8
"C-2018-9-6-39","2018-09-06",2018,"WET",9,4967,"1899-12-31 11:19:00",39,3,0,0,28.1,7.71,7.95,1.36,0.504347826086956,0,11.6,61,91,623.7,"2018","WET","39",1899-12-31 11:19:00,"11:19",365,11.3166666666667
"C-2018-9-6-40","2018-09-06",2018,"WET",9,4967,"1899-12-31 10:36:00",40,3,1,0.333333333333333,28,8.63,7.85,3.96,0.500540540540541,41,5.3,71,88,724.5,"2018","WET","40",1899-12-31 10:36:00,"10:36",365,10.6
"C-2018-9-6-41","2018-09-06",2018,"WET",9,4967,"1899-12-31 10:06:00",41,3,4,1.33333333333333,27.8,8.5,7.82,4.24,0.540106951871658,45.5,5,75,82,648.4,"2018","WET","41",1899-12-31 10:06:00,"10:06",365,10.1
"C-2018-9-6-42","2018-09-06",2018,"WET",9,4967,"1899-12-31 09:34:00",42,3,0,0,27.7,8.13,7.76,5.02,0.150724637681159,5.1,0.1,60,127,406,"2018","WET","42",1899-12-31 09:34:00,"09:34",365,9.56666666666667
"C-2018-9-6-43","2018-09-06",2018,"WET",9,4967,"1899-12-31 09:04:00",43,3,2,0.666666666666667,28,7.13,7.66,6.63,0.452287581699346,34,0.6,70,97,231.9,"2018","WET","43",1899-12-31 09:04:00,"09:04",365,9.06666666666667
"C-2018-9-6-44","2018-09-06",2018,"WET",9,4967,"1899-12-31 08:37:00",44,3,1,0.333333333333333,27.6,8.33,7.64,6.9,0.373134328358209,7.5,5,22,90,425.5,"2018","WET","44",1899-12-31 08:37:00,"08:37",365,8.61666666666667
"C-2018-9-6-45","2018-09-06",2018,"WET",9,4967,"1899-12-31 07:56:00",45,3,1,0.333333333333333,27.9,6.87,7.56,8.16,0.472527472527473,43,0,9,123,90.93,"2018","WET","45",1899-12-31 07:56:00,"07:56",365,7.93333333333333
"C-2018-9-6-46","2018-09-06",2018,"WET",9,4967,"1899-12-31 07:17:00",46,3,0,0,28,5.83,7.25,8.57,0.360824742268041,17.5,0,19,105,7.42,"2018","WET","46",1899-12-31 07:17:00,"07:17",365,7.28333333333333
"C-2018-9-6-47","2018-09-06",2018,"WET",9,4967,"1899-12-31 14:53:00",47,3,0,0,31,10.77,7.95,16.48,0.33502538071066,33,0,60,61,1111.5,"2018","WET","47",1899-12-31 14:53:00,"14:53",365,14.8833333333333
"C-2018-9-7-26","2018-09-07",2018,"WET",9,4968,"1899-12-31 13:02:00",26,3,0,0,29.5,6.9,8.05,2.84,0.167231638418079,7.8,7,120,75,867.5,"2018","WET","26",1899-12-31 13:02:00,"13:02",365,13.0333333333333
"C-2018-9-7-27","2018-09-07",2018,"WET",9,4968,"1899-12-31 12:36:00",27,3,0,0,29.8,6.9,8.11,2.61,0.196791443850267,15.5,2.9,60,52,477.8,"2018","WET","27",1899-12-31 12:36:00,"12:36",365,12.6
"C-2018-9-7-28","2018-09-07",2018,"WET",9,4968,"1899-12-31 12:10:00",28,3,0,0,29.2,5.55,8.1,2.74,0.188235294117647,2.6,8.6,30,93,738.1,"2018","WET","28",1899-12-31 12:10:00,"12:10",365,12.1666666666667
"C-2018-9-7-29","2018-09-07",2018,"WET",9,4968,"1899-12-31 11:44:00",29,3,0,0,28.5,5.38,8.07,2.89,0.262385321100917,9.5,4.8,12,73,512.8,"2018","WET","29",1899-12-31 11:44:00,"11:44",365,11.7333333333333
"C-2018-9-7-30","2018-09-07",2018,"WET",9,4968,"1899-12-31 11:11:00",30,3,0,0,28.6,5.76,8.08,3.76,0.373737373737374,5,13.5,57,57,579,"2018","WET","30",1899-12-31 11:11:00,"11:11",365,11.1833333333333
"C-2018-9-7-31","2018-09-07",2018,"WET",9,4968,"1899-12-31 10:32:00",31,3,0,0,28.4,4.64,7.92,3.34,0.192857142857143,1,12.5,35,92,396.7,"2018","WET","31",1899-12-31 10:32:00,"10:32",365,10.5333333333333
"C-2018-9-7-32","2018-09-07",2018,"WET",9,4968,"1899-12-31 10:04:00",32,3,0,0,28,3.83,7.98,2.26,0.311688311688312,0,24,1,107,147.29,"2018","WET","32",1899-12-31 10:04:00,"10:04",365,10.0666666666667
"C-2018-9-7-33","2018-09-07",2018,"WET",9,4968,"1899-12-31 09:26:00",33,3,0,0,29.2,4.36,7.9,4.06,0.335251798561151,11.2,12.1,65,120,67.79,"2018","WET","33",1899-12-31 09:26:00,"09:26",365,9.43333333333333
"C-2018-9-7-34","2018-09-07",2018,"WET",9,4968,"1899-12-31 08:59:00",34,3,1,0.333333333333333,29,4.77,7.92,3.98,0.402919708029197,9.5,18.1,20,128,54.99,"2018","WET","34",1899-12-31 08:59:00,"08:59",365,8.98333333333333
"C-2018-9-7-35","2018-09-07",2018,"WET",9,4968,"1899-12-31 08:27:00",35,3,0,0,28.3,4.45,7.92,3.14,0.441558441558442,4,13,49,108,7.1,"2018","WET","35",1899-12-31 08:27:00,"08:27",365,8.45
"C-2018-9-7-37","2018-09-07",2018,"WET",9,4968,"1899-12-31 07:51:00",37,3,0,0,28.6,5.08,7.92,3.58,0.339644970414201,10.2,18.5,40,103,19.64,"2018","WET","37",1899-12-31 07:51:00,"07:51",365,7.85
"C-2018-9-8-18","2018-09-08",2018,"WET",9,4969,"1899-12-31 11:30:00",18,3,0,0,28,3.96,7.84,3.26,0.162011173184358,0,14.5,2,83,88.49,"2018","WET","18",1899-12-31 11:30:00,"11:30",365,11.5
"C-2018-9-8-19","2018-09-08",2018,"WET",9,4969,"1899-12-31 10:57:00",19,3,0,0,28.7,4.4,7.94,3.2,0.157303370786517,0,13.5,15,98,186.32,"2018","WET","19",1899-12-31 10:57:00,"10:57",365,10.95
"C-2018-9-8-20","2018-09-08",2018,"WET",9,4969,"1899-12-31 10:23:00",20,3,0,0,29,4.7,7.78,5.26,0.242603550295858,0,20.5,30,125,517.1,"2018","WET","20",1899-12-31 10:23:00,"10:23",365,10.3833333333333
"C-2018-9-8-21","2018-09-08",2018,"WET",9,4969,"1899-12-31 09:51:00",21,3,0,0,27.8,5.84,7.88,4.04,0.161832061068702,0,9,30,111,657.7,"2018","WET","21",1899-12-31 09:51:00,"09:51",365,9.85
"C-2018-9-8-22","2018-09-08",2018,"WET",9,4969,"1899-12-31 09:21:00",22,3,0,0,28.2,5.87,7.94,4.15,0.170414201183432,0,14,25,116,463.3,"2018","WET","22",1899-12-31 09:21:00,"09:21",365,9.35
"C-2018-9-8-23","2018-09-08",2018,"WET",9,4969,"1899-12-31 08:52:00",23,3,0,0,28.3,4.4,7.86,4.04,0.208,3.6,14.5,23,108,342.6,"2018","WET","23",1899-12-31 08:52:00,"08:52",365,8.86666666666667
"C-2018-9-8-24","2018-09-08",2018,"WET",9,4969,"1899-12-31 08:24:00",24,3,0,0,27.7,4.47,7.92,3.11,0.1625,0.5,12.5,50,105,111.7,"2018","WET","24",1899-12-31 08:24:00,"08:24",365,8.4
"C-2018-9-8-25","2018-09-08",2018,"WET",9,4969,"1899-12-31 07:45:00",25,3,0,0,26.7,4.85,8.13,1.59,0.193063583815029,2.5,11.5,19,88,52.35,"2018","WET","25",1899-12-31 07:45:00,"07:45",365,7.75
