"use_for_analysis","CYR_Keyfield","JDay","Date","DoY","CYR","WYR","Season","Month","Day","Time","Segment","Site","Latitude","Longitude","area_sampled","cat","class","common_name","species","occur","total_count","den","median_count","temp","DO","DO_percent","sal_venice_cat","sal","pH","H2S","water_depth","sed_depth","ave_sav","total_ave_sg","total_ave_ma","prop_sg","prop_ma","ave_tt","ave_hw","ave_sf","ave_rm","SAV_ave_sed_depth","ave_max_canopy_height","bottom_canopy","diet_shrimp","diet_crab","fSeason","fSite","fCYR","Date2","diet_items","fDiet_presence"
"Standard","C-2019-9-13-28",5339,2019-09-13,256,2019,2020,"WET",9,13,0.402083333333333,"Seg2",28,25.50515,-80.33667,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,27.8,4.4,62,"polyhaline",19.77,7.83,0.02,130,30,40.5,35.2,0.5,0.869135802469136,0.0123456790123457,9.7,25.5,0,0,29,25.5,471,0,0,"WET","28","2019",2019-09-13,0,"no food"
"Standard","C-2019-9-13-29",5339,2019-09-13,256,2019,2020,"WET",9,13,0.380555555555556,"Seg2",29,25.50438,-80.33772,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,27.6,4.3,62,"polyhaline",19.49,7.82,0.04,115,32,66,53.9,0.4,0.816666666666667,0.00606060606060606,42.6,11.3,0,0,33,31,420,0,0,"WET","29","2019",2019-09-13,0,"no food"
"Standard","C-2019-9-13-30",5339,2019-09-13,256,2019,2020,"WET",9,13,0.354861111111111,"Seg2",30,25.49727,-80.33937,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,27.3,4.1,59,"polyhaline",19.22,7.79,0,110,20,58,51.5,0.1,0.887931034482759,0.00172413793103448,33.5,18,0,0,35.5,28.5,107,1,6,"WET","30","2019",2019-09-13,7,"food"
"Standard","C-2019-9-16-1",5342,2019-09-16,259,2019,2020,"WET",9,16,0.393055555555556,"Seg1",1,25.62911,-80.28868,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.4,3.7,56,"polyhaline",27.35,7.85,0.03,100,60,53.5,29.7,18.8,0.555140186915888,0.351401869158878,0.7,29,0,0,51.5,28,468,1,1,"WET","1","2019",2019-09-16,2,"food"
"Standard","C-2019-9-16-2",5342,2019-09-16,259,2019,2020,"WET",9,16,0.421527777777778,"Seg1",2,25.62385,-80.2993,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,3.2,50,"polyhaline",27.34,7.84,0,107,47,46.5,24.5,14.1,0.526881720430108,0.303225806451613,0,24.5,0,0,52,18.5,211,0,0,"WET","2","2019",2019-09-16,0,"no food"
"Standard","C-2019-9-16-3",5342,2019-09-16,259,2019,2020,"WET",9,16,0.463888888888889,"Seg1",3,25.61747,-80.3015,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,6.4,99,"polyhaline",28.42,8.13,0,110,68,80.5,5.4,70.5,0.0670807453416149,0.875776397515528,0,5.4,0,0,16,13.5,1137,0,1,"WET","3","2019",2019-09-16,1,"food"
"Standard","C-2019-9-16-4",5342,2019-09-16,259,2019,2020,"WET",9,16,0.4875,"Seg1",4,25.61587,-80.30276,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,4.9,75,"polyhaline",28.37,8.04,0.01,140,40,20,14.1,1.5,0.705,0.075,1.1,13,0,0,23.5,23,809,0,0,"WET","4","2019",2019-09-16,0,"no food"
"Standard","C-2019-9-16-5",5342,2019-09-16,259,2019,2020,"WET",9,16,0.511111111111111,"Seg1",5,25.61371,-80.3062,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30,5,78,"polyhaline",28.24,8.06,0,95,20,32.5,1.2,25.3,0.0369230769230769,0.778461538461539,0.6,0.6,0,0,17,8,1109,0,1,"WET","5","2019",2019-09-16,1,"food"
"Standard","C-2019-9-17-15",5343,2019-09-17,260,2019,2020,"WET",9,17,0.618055555555556,"Seg1",15,25.54509,-80.3124,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,2,0.666666666666667,1,30.6,4.7,73,"polyhaline",26.61,7.83,0,105,65,71.5,27.5,38,0.384615384615385,0.531468531468532,27,0.5,0,0,25,24.5,902,1,0,"WET","15","2019",2019-09-17,1,"food"
"Standard","C-2019-9-17-16",5343,2019-09-17,260,2019,2020,"WET",9,17,0.595138888888889,"Seg1",16,25.54042,-80.3128,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.3,4.4,68,"polyhaline",25.65,7.73,0.01,93,12,53,28.7,11.4,0.541509433962264,0.215094339622642,21.1,7.6,0,0,20,21.5,587,1,1,"WET","16","2019",2019-09-17,2,"food"
"Standard","C-2019-9-17-17",5343,2019-09-17,260,2019,2020,"WET",9,17,0.570833333333333,"Seg1",17,25.53753,-80.3133,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.4,5.6,86,"polyhaline",25.93,7.93,0,133,42,71.5,29,37.2,0.405594405594406,0.52027972027972,28.5,0.5,0,0,19,28.5,474,1,0,"WET","17","2019",2019-09-17,1,"food"
"Standard","C-2019-9-17-18",5343,2019-09-17,260,2019,2020,"WET",9,17,0.533333333333333,"Seg2",18,25.53197,-80.32884,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31,5,78,"polyhaline",25.71,7.91,0,100,5,37.5,23.5,6.2,0.626666666666667,0.165333333333333,0,23.5,0,0,3,14.5,1094,0,2,"WET","18","2019",2019-09-17,2,"food"
"Standard","C-2019-9-17-19",5343,2019-09-17,260,2019,2020,"WET",9,17,0.510416666666667,"Seg2",19,25.52554,-80.33121,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.3,2.9,44,"polyhaline",24.41,7.71,0,100,13,22,11.1,6.1,0.504545454545455,0.277272727272727,0,11.1,0,0,19,15,744,0,2,"WET","19","2019",2019-09-17,2,"food"
"Standard","C-2019-9-17-20",5343,2019-09-17,260,2019,2020,"WET",9,17,0.4875,"Seg2",20,25.51839,-80.33088,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,29.9,3.6,55,"polyhaline",24.52,7.78,0,120,15,23.5,18,0.2,0.765957446808511,0.00851063829787234,0,18,0,0,24.5,19.5,810,0,1,"WET","20","2019",2019-09-17,1,"food"
"Standard","C-2019-9-17-21",5343,2019-09-17,260,2019,2020,"WET",9,17,0.456944444444444,"Seg2",21,25.51652,-80.33363,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.8,3.5,55,"polyhaline",26.02,7.84,0,91,28,20.5,10,1.5,0.48780487804878,0.0731707317073171,0,10,0,0,30.5,16,1142,0,0,"WET","21","2019",2019-09-17,0,"no food"
"Standard","C-2019-9-17-22",5343,2019-09-17,260,2019,2020,"WET",9,17,0.430555555555556,"Seg2",22,25.51557,-80.33404,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.8,3.1,48,"polyhaline",26.85,7.84,0.03,96,26,17,10.5,0.5,0.617647058823529,0.0294117647058824,0,10.5,0,0,15,16,890,1,1,"WET","22","2019",2019-09-17,2,"food"
"Standard","C-2019-9-17-23",5343,2019-09-17,260,2019,2020,"WET",9,17,0.40625,"Seg2",23,25.51438,-80.33472,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.5,3.1,48,"polyhaline",26.35,7.81,0,83,17,19.5,13.5,0.7,0.692307692307692,0.0358974358974359,0,13.5,0,0,27.5,15.5,848,0,2,"WET","23","2019",2019-09-17,2,"food"
"Standard","C-2019-9-18-10",5344,2019-09-18,261,2019,2020,"WET",9,18,0.552083333333333,"Seg1",10,25.56941,-80.3026,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.2,5.5,83,"polyhaline",27.32,8.04,0.02,120,47,65.5,45.6,8.9,0.69618320610687,0.13587786259542,42.5,3.1,0,0,13.6,31.6,610,0,6,"WET","10","2019",2019-09-18,6,"food"
"Standard","C-2019-9-18-11",5344,2019-09-18,261,2019,2020,"WET",9,18,0.53125,"Seg1",11,25.56847,-80.3034,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,29.9,5.4,82,"polyhaline",26.81,7.96,0,113,48,43.5,24.4,14,0.560919540229885,0.32183908045977,8.8,15.6,0,0,42,16.5,824,2,5,"WET","11","2019",2019-09-18,7,"food"
"Standard","C-2019-9-18-12",5344,2019-09-18,261,2019,2020,"WET",9,18,0.479861111111111,"Seg1",12,25.56176,-80.3076,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.4,2.7,41,"polyhaline",24.64,7.43,0.02,120,15,27,12,13,0.444444444444444,0.481481481481481,0,12,0,0,14.5,17.5,520,1,4,"WET","12","2019",2019-09-18,5,"food"
"Standard","C-2019-9-18-13",5344,2019-09-18,261,2019,2020,"WET",9,18,0.459027777777778,"Seg1",13,25.55806,-80.3075,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.3,2.2,32,"polyhaline",24.49,7.43,0.01,110,45,34,8.7,21.9,0.255882352941176,0.644117647058823,0.6,8.1,0,0,15.5,16,502,2,21,"WET","13","2019",2019-09-18,23,"food"
"Standard","C-2019-9-18-14",5344,2019-09-18,261,2019,2020,"WET",9,18,0.416666666666667,"Seg1",14,25.5518,-80.3101,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,28.5,1.7,25,"polyhaline",24.63,7.52,0.02,90,50,58.5,4.7,50.7,0.0803418803418803,0.866666666666667,3.1,1.6,0,0,30,17.7777777777778,384,0,11,"WET","14","2019",2019-09-18,11,"food"
"Standard","C-2019-9-18-6",5344,2019-09-18,261,2019,2020,"WET",9,18,0.650694444444444,"Seg1",6,25.6093,-80.3074,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,31.1,4,62,"polyhaline",26.37,7.77,0,90,36,51.5,1.1,0.1,0.0213592233009709,0.00194174757281553,0.1,1,0,0,25.7,20.8571428571429,718,0,7,"WET","6","2019",2019-09-18,7,"food"
"Standard","C-2019-9-18-7",5344,2019-09-18,261,2019,2020,"WET",9,18,0.631944444444444,"Seg1",7,25.59438,-80.3079,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.3,3.6,56,"polyhaline",27.92,7.75,0.06,95,40,8.5,0.6,4.9,0.0705882352941176,0.576470588235294,0,0.6,0,0,27,16.3,486,1,7,"WET","7","2019",2019-09-18,8,"food"
"Standard","C-2019-9-18-8",5344,2019-09-18,261,2019,2020,"WET",9,18,0.59375,"Seg1",8,25.57966,-80.305,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.7,5.9,92,"polyhaline",28.16,8.08,0.03,90,0,45,14.1,19.7,0.313333333333333,0.437777777777778,10,4.1,0,0,2.5,11.8,932,0,0,"WET","8","2019",2019-09-18,0,"no food"
"Standard","C-2019-9-18-9",5344,2019-09-18,261,2019,2020,"WET",9,18,0.574305555555556,"Seg1",9,25.57395,-80.3034,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,30.4,6,93,"polyhaline",27.76,8.09,0.02,110,15,55.5,36.2,5.9,0.652252252252252,0.106306306306306,34.5,1.7,0,0,8.6,20.3,582,4,12,"WET","9","2019",2019-09-18,16,"food"
"Standard","C-2020-3-10-38",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.600694444444444,"Seg2",38,25.4693,-80.34002,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22,6.9,85,"mesohaline",12.77,8.11,NA,85,50,17.5,6.8,7.1,0.388571428571429,0.405714285714286,0,6.8,0,0,28.8,5.1,819.8,0,0,"DRY","38","2020",2020-03-10,0,"no food"
"Standard","C-2020-3-10-39",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.577083333333333,"Seg2",39,25.46573,-80.33757,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.4,6.9,85,"mesohaline",14.87,8.18,NA,103,53,41.5,11.6,22.5,0.279518072289157,0.542168674698795,0,11.6,0,0,23.4,9.4,93.6,1,0,"DRY","39","2020",2020-03-10,1,"food"
"Standard","C-2020-3-10-40",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.546527777777778,"Seg2",40,25.45866,-80.33711,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,2,0.666666666666667,0,21,7.4,95,"polyhaline",22.83,8.15,NA,114,46,83,31.6,34.1,0.380722891566265,0.410843373493976,30,1.6,0,0,31.7,27.6,665.7,1,2,"DRY","40","2020",2020-03-10,3,"food"
"Standard","C-2020-3-10-41",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.526388888888889,"Seg2",41,25.45539,-80.33608,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,20.7,7.2,94,"polyhaline",24.35,8.14,NA,110,70,55,19.4,18.9,0.352727272727273,0.343636363636364,18,1.4,0,0,30,19.2,167.2,2,0,"DRY","41","2020",2020-03-10,2,"food"
"Standard","C-2020-3-10-42",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.503472222222222,"Seg2",42,25.45043,-80.33055,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,20.1,7.1,92,"polyhaline",25.36,8.15,NA,125,65,30.5,7.5,15.5,0.245901639344262,0.508196721311475,7.5,0,0,0,19.6,12,273.8,0,1,"DRY","42","2020",2020-03-10,1,"food"
"Standard","C-2020-3-10-43",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.481944444444444,"Seg2",43,25.44472,-80.33102,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,20.3,6.1,81,"polyhaline",28.66,7.89,NA,100,50,82,25.5,41.8,0.310975609756098,0.509756097560976,25.5,0,0,0,16.6,17.4,712.2,1,0,"DRY","43","2020",2020-03-10,1,"food"
"Standard","C-2020-3-10-44",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.459722222222222,"Seg2",44,25.4431,-80.33043,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,19.9,7.1,92,"polyhaline",28.61,8.04,NA,80,75,58,25.6,16.4,0.441379310344828,0.282758620689655,7.1,18.5,0,0,34.7,13.5,1123.8,0,1,"DRY","44","2020",2020-03-10,1,"food"
"Standard","C-2020-3-10-45",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.4375,"Seg2",45,25.43779,-80.3242,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,19.6,6.5,85,"polyhaline",29.01,8.04,NA,109,15,81,8.6,62.8,0.106172839506173,0.775308641975309,8.1,0.5,0,0,7,12.6,911.6,1,0,"DRY","45","2020",2020-03-10,1,"food"
"Standard","C-2020-3-10-46",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.419444444444444,"Seg2",46,25.43742,-80.32169,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,19.6,6.3,82,"polyhaline",29.06,8.04,NA,79,18,86,8.5,67.2111111111111,0.0988372093023256,0.781524547803618,8,0.5,0,0,1.55555555555556,11.6,917.4,2,2,"DRY","46","2020",2020-03-10,4,"food"
"Standard","C-2020-3-10-47",5518,2020-03-10,70,2020,2020,"DRY",3,10,0.385416666666667,"Seg2",47,25.43687,-80.31969,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,19.3,5.8,75,"euhaline",30.47,7.95,NA,105,50,78.5,34.5,25.9,0.439490445859873,0.329936305732484,34.5,0,0,0,28.7,20.6,826,2,0,"DRY","47","2020",2020-03-10,2,"food"
"Standard","C-2020-3-11-29",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.609027777777778,"Seg2",29,25.50432,-80.33778,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,22.1,7.5,98,"polyhaline",19.7,8.19,NA,90,31,21.5,9.9,6.5,0.46046511627907,0.302325581395349,9.1,0.8,0,0,32.5,15.5,549.8,0,0,"DRY","29","2020",2020-03-11,0,"no food"
"Standard","C-2020-3-11-30",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.577777777777778,"Seg2",30,25.49728,-80.33928,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.9,8,106,"polyhaline",21.24,8.28,NA,95,28,44.5,27,10.2,0.606741573033708,0.229213483146067,18.5,8.5,0,0,33,20,593.6,0,0,"DRY","30","2020",2020-03-11,0,"no food"
"Standard","C-2020-3-11-31",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.554166666666667,"Seg2",31,25.49321,-80.33861,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.1,8.3,109,"polyhaline",22.2,8.2,NA,103,80,42.5,25,10.1,0.588235294117647,0.237647058823529,10,15,0,0,37,23,464,1,0,"DRY","31","2020",2020-03-11,1,"food"
"Standard","C-2020-3-11-32",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.529166666666667,"Seg2",32,25.49033,-80.34017,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.1,8.4,109,"polyhaline",22.54,8.3,NA,115,16,44.5,17.5,21.8,0.393258426966292,0.489887640449438,0,17.5,0,0,25,22,574.9,2,1,"DRY","32","2020",2020-03-11,3,"food"
"Standard","C-2020-3-11-33",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.502083333333333,"Seg2",33,25.48691,-80.33994,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.7,8.9,114,"polyhaline",20.25,8.31,NA,112,33,62,44.6,10.3,0.719354838709677,0.166129032258065,26.5,18.1,0,0,32.5,24,439.2,0,0,"DRY","33","2020",2020-03-11,0,"no food"
"Standard","C-2020-3-11-34",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.484027777777778,"Seg2",34,25.48518,-80.33961,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.5,8.5,107,"polyhaline",18.25,8.25,NA,115,20,85.5,21.5,49.2,0.251461988304094,0.575438596491228,17.5,4,0,0,4.2,16.3,714.1,1,3,"DRY","34","2020",2020-03-11,4,"food"
"Standard","C-2020-3-11-35",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.463888888888889,"Seg2",35,25.48021,-80.34023,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.6,7.8,98,"mesohaline",16.82,8.2,NA,100,35,49.5,21.5,17.5,0.434343434343434,0.353535353535354,0,21.5,0,0,21.8,14.6,620.3,1,1,"DRY","35","2020",2020-03-11,2,"food"
"Standard","C-2020-3-11-36",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.448611111111111,"Seg2",36,25.47955,-80.34019,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,21.2,7.7,95,"mesohaline",16.32,8.15,NA,88,40,38.5,22,10.9,0.571428571428571,0.283116883116883,0,22,0,0,22.7,15,882.7,0,1,"DRY","36","2020",2020-03-11,1,"food"
"Standard","C-2020-3-11-37",5519,2020-03-11,71,2020,2020,"DRY",3,11,0.425,"Seg2",37,25.47703,-80.3402,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,20.9,7.1,87,"mesohaline",15.7,8.1,NA,70,43,59,25.1,20.7,0.425423728813559,0.350847457627119,11,14.1,0,0,13.5,14.5,794,0,0,"DRY","37","2020",2020-03-11,0,"no food"
"Standard","C-2020-3-12-19",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.679166666666667,"Seg2",19,25.52547,-80.33111,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.3,8.9,126,"polyhaline",26.6,8.33,NA,65,15,60.5,16.5,34.4,0.272727272727273,0.568595041322314,0,16.5,0,0,17,15.5,202.3,0,1,"DRY","19","2020",2020-03-12,1,"food"
"Standard","C-2020-3-12-20",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.657638888888889,"Seg2",20,25.51835,-80.33095,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.1,8.6,120,"polyhaline",25.31,8.33,NA,90,15,15,9.5,0.8,0.633333333333333,0.0533333333333333,0,9.5,0,0,21,12.5,286.6,0,1,"DRY","20","2020",2020-03-12,1,"food"
"Standard","C-2020-3-12-21",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.638194444444444,"Seg2",21,25.51644,-80.33362,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.4,11,154,"polyhaline",24.97,8.49,NA,85,15,29.5,15.5,10.1,0.525423728813559,0.342372881355932,0,15.5,0,0,23,19,675.1,0,0,"DRY","21","2020",2020-03-12,0,"no food"
"Standard","C-2020-3-12-22",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.620833333333333,"Seg2",22,25.5155,-80.33407,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.4,13.5,188,"polyhaline",24.81,8.56,NA,99,14,28,16.5,8.2,0.589285714285714,0.292857142857143,0,16.5,0,0,23.5,20.5,846.4,1,0,"DRY","22","2020",2020-03-12,1,"food"
"Standard","C-2020-3-12-23",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.601388888888889,"Seg2",23,25.51432,-80.33471,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25,12.8,177,"polyhaline",24.4,8.51,NA,96,30,30.5,15.5,11.7,0.508196721311475,0.383606557377049,1,14.5,0,0,30.5,18,217.3,1,0,"DRY","23","2020",2020-03-12,1,"food"
"Standard","C-2020-3-12-24",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.583333333333333,"Seg2",24,25.51195,-80.3352,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.5,8,109,"polyhaline",22.68,8.23,NA,100,42,25,12.5,7.8,0.5,0.312,0,12.5,0,0,26,18,722.5,0,1,"DRY","24","2020",2020-03-12,1,"food"
"Standard","C-2020-3-12-25",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.565972222222222,"Seg2",25,25.5095,-80.33553,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.1,9,120,"polyhaline",22.12,8.3,NA,93,42,78.5,6.6,65.5,0.0840764331210191,0.834394904458599,0,6.6,0,0,37,13.5,800.2,0,0,"DRY","25","2020",2020-03-12,0,"no food"
"Standard","C-2020-3-12-26",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.510416666666667,"Seg2",26,25.50569,-80.33358,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.1,8.5,112,"polyhaline",21.02,8.23,NA,100,35,31.5,19,8.5,0.603174603174603,0.26984126984127,2.5,16.5,0,0,24,15.5,597.8,1,1,"DRY","26","2020",2020-03-12,2,"food"
"Standard","C-2020-3-12-27",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.492361111111111,"Seg2",27,25.50405,-80.3325,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,22.8,7.9,103,"polyhaline",20.42,8.2,NA,80,20,73,50.8,9.1,0.695890410958904,0.124657534246575,39.6,11.2,0,0,39,18,881.2,0,0,"DRY","27","2020",2020-03-12,0,"no food"
"Standard","C-2020-3-12-28",5520,2020-03-12,72,2020,2020,"DRY",3,12,0.468055555555556,"Seg2",28,25.50511,-80.33658,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",1,1,0.333333333333333,0,22.5,7.6,99,"polyhaline",20.21,8.2,NA,93,17,26,18.5,3.3,0.711538461538462,0.126923076923077,9,9.5,0,0,28.5,20,406.1,0,0,"DRY","28","2020",2020-03-12,0,"no food"
"Standard","C-2020-3-13-10",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.642361111111111,"Seg1",10,25.56936,-80.30258,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.8,7.7,113,"euhaline",31.74,7.9,NA,85,5,77.5,37.5,26.3,0.483870967741935,0.339354838709677,32.1,5.4,0,0,13,23,679.2,0,0,"DRY","10","2020",2020-03-13,0,"no food"
"Standard","C-2020-3-13-11",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.625694444444444,"Seg1",11,25.56838,-80.3034,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25.8,9.5,140,"euhaline",31.77,8.24,NA,75,10,78.5,38.4,32.5,0.489171974522293,0.414012738853503,26.5,11.9,0,0,17.5,19.5,663.4,2,0,"DRY","11","2020",2020-03-13,2,"food"
"Standard","C-2020-3-13-12",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.584722222222222,"Seg1",12,25.56174,-80.30749,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,25,6.8,99,"euhaline",31.86,8.03,NA,115,20,17,1.5,13,0.0882352941176471,0.764705882352941,0,1.5,0,0,17.5,3.6,385.5,0,0,"DRY","12","2020",2020-03-13,0,"no food"
"Standard","C-2020-3-13-13",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.566666666666667,"Seg1",13,25.55796,-80.30743,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.6,6.6,93,"euhaline",31.78,7.93,NA,103,10,68.5,6.3,56.6,0.091970802919708,0.826277372262774,2,4.3,0,0,13.5,17.5,334.9,0,0,"DRY","13","2020",2020-03-13,0,"no food"
"Standard","C-2020-3-13-14",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.531944444444444,"Seg1",14,25.55171,-80.31013,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24,6.1,88,"euhaline",31.73,7.69,NA,93,10,65.5,2.5,58.9,0.0381679389312977,0.899236641221374,2,0.5,0,0,21.5,11.5,150.7,0,1,"DRY","14","2020",2020-03-13,1,"food"
"Standard","C-2020-3-13-15",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.508333333333333,"Seg1",15,25.5451,-80.3124,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.1,6.7,96,"euhaline",31.32,8.09,NA,90,1,96.5,25.1,68,0.260103626943005,0.704663212435233,25.1,0,0,0,11.5,18.5,853.2,0,0,"DRY","15","2020",2020-03-13,0,"no food"
"Standard","C-2020-3-13-16",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.491666666666667,"Seg1",16,25.54039,-80.31272,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,24.3,6.6,93,"polyhaline",29.94,7.89,NA,89,5,66.5,38.2,22.4,0.574436090225564,0.336842105263158,35.1,3.1,0,0,21.5,19.5,246.4,0,0,"DRY","16","2020",2020-03-13,0,"no food"
"Standard","C-2020-3-13-17",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.473611111111111,"Seg1",17,25.53765,-80.31322,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.9,6.3,88,"polyhaline",29.12,8,NA,85,10,67.5,39.5,20,0.585185185185185,0.296296296296296,35.5,4,0,0,12,20,314.8,0,0,"DRY","17","2020",2020-03-13,0,"no food"
"Standard","C-2020-3-13-18",5521,2020-03-13,73,2020,2020,"DRY",3,13,0.445833333333333,"Seg2",18,25.53183,-80.32876,3,"Vert","Fish","Gulf Toadfish","Opsanus beta",0,0,0,0,23.7,6.6,91,"polyhaline",27.87,8.27,NA,50,1,63.5,26,29.9,0.409448818897638,0.470866141732283,0,26,0,0,4,14.8,298.5,1,0,"DRY","18","2020",2020-03-13,1,"food"
